event,flag,grp,dev_only,eval_only,both,z_eval_excess
pre_both_vol,dirtop_G10,sym,23,37,0,1.81
pre_both_vol,dirtop_G10,tight,6,5,0,-0.3
pre_both_vol,dirtop_G16,sym,0,0,0,0.0
pre_both_vol,dirtop_G16,tight,0,0,0,0.0
pre_both_vol,dirtop_G25,sym,0,0,0,0.0
pre_both_vol,dirtop_G25,tight,0,0,0,0.0
pre_both_vol,symtop_G3,sym,358,358,2,0.0
pre_both_vol,symtop_G3,tight,85,83,0,-0.15
pre_both_vol,symtop_G6,sym,120,130,0,0.63
pre_both_vol,symtop_G6,tight,25,24,0,-0.14
pre_both_vol,symtop_G10,sym,23,37,0,1.81
pre_both_vol,symtop_G10,tight,6,5,0,-0.3
pre_both_vol,gmax_16,sym,2,2,0,0.0
pre_both_vol,gmax_16,tight,0,0,0,0.0
pre_both_vol,gmax_25,sym,0,0,0,0.0
pre_both_vol,gmax_25,tight,0,0,0,0.0
pre_both_vol,gmax_40,sym,0,0,0,0.0
pre_both_vol,gmax_40,tight,0,0,0,0.0
pre_both_vol,deficit_10,sym,617,610,12,-0.2
pre_both_vol,deficit_10,tight,131,118,2,-0.82
pre_both_vol,deficit_16,sym,121,120,1,-0.06
pre_both_vol,deficit_16,tight,28,23,0,-0.7
pre_both_vol,deficit_25,sym,10,5,0,-1.29
pre_both_vol,deficit_25,tight,2,2,0,0.0
third_folds_pair,dirtop_G6,sym,630,529,11,-2.97
third_folds_pair,dirtop_G6,tight,121,105,4,-1.06
third_folds_pair,dirtop_G10,sym,169,147,1,-1.24
third_folds_pair,dirtop_G10,tight,32,25,0,-0.93
third_folds_pair,dirtop_G16,sym,26,14,0,-1.9
third_folds_pair,dirtop_G16,tight,4,4,0,0.0
third_folds_pair,dirtop_G25,sym,0,0,0,0.0
third_folds_pair,dirtop_G25,tight,0,0,0,0.0
third_folds_pair,symtop_G3,sym,42,28,0,-1.67
third_folds_pair,symtop_G3,tight,9,5,0,-1.07
third_folds_pair,symtop_G6,sym,7,7,0,0.0
third_folds_pair,symtop_G6,tight,1,1,0,0.0
third_folds_pair,symtop_G10,sym,1,1,0,0.0
third_folds_pair,symtop_G10,tight,0,1,0,1.0
third_folds_pair,gmax_16,sym,30,16,0,-2.06
third_folds_pair,gmax_16,tight,4,5,0,0.33
third_folds_pair,gmax_25,sym,0,0,0,0.0
third_folds_pair,gmax_25,tight,0,0,0,0.0
third_folds_pair,gmax_40,sym,0,0,0,0.0
third_folds_pair,gmax_40,tight,0,0,0,0.0
third_folds_pair,deficit_10,sym,532,559,9,0.82
third_folds_pair,deficit_10,tight,101,101,2,0.0
third_folds_pair,deficit_16,sym,49,66,0,1.59
third_folds_pair,deficit_16,tight,10,8,0,-0.47
third_folds_pair,deficit_25,sym,3,2,0,-0.45
third_folds_pair,deficit_25,tight,0,0,0,0.0
gift_to_Y,dirtop_G6,sym,408,400,8,-0.28
gift_to_Y,dirtop_G6,tight,92,70,1,-1.73
gift_to_Y,dirtop_G10,sym,43,35,0,-0.91
gift_to_Y,dirtop_G10,tight,10,5,0,-1.29
gift_to_Y,dirtop_G16,sym,4,1,0,-1.34
gift_to_Y,dirtop_G16,tight,2,0,0,-1.41
gift_to_Y,dirtop_G25,sym,0,0,0,0.0
gift_to_Y,dirtop_G25,tight,0,0,0,0.0
gift_to_Y,symtop_G3,sym,18,19,0,0.16
gift_to_Y,symtop_G3,tight,1,1,0,0.0
gift_to_Y,symtop_G6,sym,1,1,0,0.0
gift_to_Y,symtop_G6,tight,0,0,0,0.0
gift_to_Y,symtop_G10,sym,0,0,0,0.0
gift_to_Y,symtop_G10,tight,0,0,0,0.0
gift_to_Y,gmax_16,sym,4,1,0,-1.34
gift_to_Y,gmax_16,tight,2,0,0,-1.41
gift_to_Y,gmax_25,sym,0,0,0,0.0
gift_to_Y,gmax_25,tight,0,0,0,0.0
gift_to_Y,gmax_40,sym,0,0,0,0.0
gift_to_Y,gmax_40,tight,0,0,0,0.0
gift_to_Y,deficit_10,sym,13,18,0,0.9
gift_to_Y,deficit_10,tight,3,1,0,-1.0
gift_to_Y,deficit_16,sym,0,0,0,0.0
gift_to_Y,deficit_16,tight,0,0,0,0.0
gift_to_Y,deficit_25,sym,0,0,0,0.0
gift_to_Y,deficit_25,tight,0,0,0,0.0
allin_Yactive,dirtop_G6,sym,958,937,30,-0.48
allin_Yactive,dirtop_G6,tight,193,174,6,-0.99
allin_Yactive,dirtop_G10,sym,536,503,9,-1.02
allin_Yactive,dirtop_G10,tight,108,104,1,-0.27
allin_Yactive,dirtop_G16,sym,63,42,0,-2.05
allin_Yactive,dirtop_G16,tight,9,5,0,-1.07
allin_Yactive,dirtop_G25,sym,16,8,0,-1.63
allin_Yactive,dirtop_G25,tight,3,2,0,-0.45
allin_Yactive,symtop_G3,sym,67,45,0,-2.08
allin_Yactive,symtop_G3,tight,10,8,0,-0.47
allin_Yactive,symtop_G6,sym,24,12,0,-2.0
allin_Yactive,symtop_G6,tight,2,3,0,0.45
allin_Yactive,symtop_G10,sym,8,2,0,-1.9
allin_Yactive,symtop_G10,tight,0,0,0,0.0
allin_Yactive,gmax_16,sym,63,48,0,-1.42
allin_Yactive,gmax_16,tight,9,7,0,-0.5
allin_Yactive,gmax_25,sym,16,8,0,-1.63
allin_Yactive,gmax_25,tight,3,2,0,-0.45
allin_Yactive,gmax_40,sym,2,0,0,-1.41
allin_Yactive,gmax_40,tight,0,0,0,0.0
allin_Yactive,deficit_10,sym,0,0,0,0.0
allin_Yactive,deficit_10,tight,0,0,0,0.0
allin_Yactive,deficit_16,sym,0,0,0,0.0
allin_Yactive,deficit_16,tight,0,0,0,0.0
allin_Yactive,deficit_25,sym,0,0,0,0.0
allin_Yactive,deficit_25,tight,0,0,0,0.0
limp_first,dirtop_G6,sym,126,134,1,0.5
limp_first,dirtop_G6,tight,27,26,0,-0.14
limp_first,dirtop_G10,sym,9,15,0,1.22
limp_first,dirtop_G10,tight,3,3,0,0.0
limp_first,dirtop_G16,sym,0,1,0,1.0
limp_first,dirtop_G16,tight,0,0,0,0.0
limp_first,dirtop_G25,sym,0,0,0,0.0
limp_first,dirtop_G25,tight,0,0,0,0.0
limp_first,symtop_G3,sym,9,10,0,0.23
limp_first,symtop_G3,tight,2,0,0,-1.41
limp_first,symtop_G6,sym,2,3,0,0.45
limp_first,symtop_G6,tight,0,0,0,0.0
limp_first,symtop_G10,sym,0,0,0,0.0
limp_first,symtop_G10,tight,0,0,0,0.0
limp_first,gmax_16,sym,0,2,0,1.41
limp_first,gmax_16,tight,0,0,0,0.0
limp_first,gmax_25,sym,0,0,0,0.0
limp_first,gmax_25,tight,0,0,0,0.0
limp_first,gmax_40,sym,0,0,0,0.0
limp_first,gmax_40,tight,0,0,0,0.0
limp_first,deficit_10,sym,52,48,0,-0.4
limp_first,deficit_10,tight,13,6,0,-1.61
limp_first,deficit_16,sym,1,1,0,0.0
limp_first,deficit_16,tight,0,0,0,0.0
limp_first,deficit_25,sym,0,0,0,0.0
limp_first,deficit_25,tight,0,0,0,0.0
sum_imp,dirtop_G6,sym,1037,970,32,-1.5
sum_imp,dirtop_G6,tight,236,230,9,-0.28
sum_imp,dirtop_G10,sym,1036,970,32,-1.47
sum_imp,dirtop_G10,tight,236,230,9,-0.28
sum_imp,dirtop_G16,sym,1022,957,32,-1.46
sum_imp,dirtop_G16,tight,231,226,9,-0.23
sum_imp,dirtop_G25,sym,931,890,25,-0.96
sum_imp,dirtop_G25,tight,216,206,7,-0.49
sum_imp,symtop_G3,sym,148,137,1,-0.65
sum_imp,symtop_G3,tight,31,33,0,0.25
sum_imp,symtop_G6,sym,147,137,1,-0.59
sum_imp,symtop_G6,tight,31,33,0,0.25
sum_imp,symtop_G10,sym,145,130,1,-0.9
sum_imp,symtop_G10,tight,31,31,0,0.0
sum_imp,gmax_16,sym,4511,4450,839,-0.64
sum_imp,gmax_16,tight,898,916,174,0.42
sum_imp,gmax_25,sym,3022,3007,357,-0.19
sum_imp,gmax_25,tight,607,601,77,-0.17
sum_imp,gmax_40,sym,1633,1633,91,0.0
sum_imp,gmax_40,tight,347,339,24,-0.31
sum_imp,deficit_10,sym,5643,6235,1619,5.43
sum_imp,deficit_10,tight,1093,1231,308,2.86
sum_imp,deficit_16,sym,3117,3539,454,5.17
sum_imp,deficit_16,tight,581,670,81,2.52
sum_imp,deficit_25,sym,1101,1404,71,6.05
sum_imp,deficit_25,tight,179,228,8,2.43
sum_transfer,dirtop_G6,sym,1310,1217,49,-1.85
sum_transfer,dirtop_G6,tight,305,274,12,-1.29
sum_transfer,dirtop_G10,sym,1307,1217,49,-1.79
sum_transfer,dirtop_G10,tight,304,274,12,-1.25
sum_transfer,dirtop_G16,sym,1303,1212,49,-1.81
sum_transfer,dirtop_G16,tight,303,272,12,-1.29
sum_transfer,dirtop_G25,sym,1275,1186,49,-1.79
sum_transfer,dirtop_G25,tight,292,266,12,-1.1
sum_transfer,symtop_G3,sym,47,43,0,-0.42
sum_transfer,symtop_G3,tight,6,10,0,1.0
sum_transfer,symtop_G6,sym,46,43,0,-0.32
sum_transfer,symtop_G6,tight,6,10,0,1.0
sum_transfer,symtop_G10,sym,45,41,0,-0.43
sum_transfer,symtop_G10,tight,6,9,0,0.77
sum_transfer,gmax_16,sym,5982,6073,1777,0.83
sum_transfer,gmax_16,tight,1198,1245,355,0.95
sum_transfer,gmax_25,sym,4568,4561,892,-0.07
sum_transfer,gmax_25,tight,920,960,176,0.92
sum_transfer,gmax_40,sym,2851,2846,273,-0.07
sum_transfer,gmax_40,tight,576,602,51,0.76
sum_transfer,deficit_10,sym,6356,7092,2426,6.35
sum_transfer,deficit_10,tight,1196,1334,495,2.74
sum_transfer,deficit_16,sym,3435,4147,732,8.18
sum_transfer,deficit_16,tight,613,716,148,2.83
sum_transfer,deficit_25,sym,1285,1686,125,7.36
sum_transfer,deficit_25,tight,216,274,14,2.62
sum_gift,dirtop_G6,sym,1590,1506,83,-1.51
sum_gift,dirtop_G6,tight,324,333,23,0.35
sum_gift,dirtop_G10,sym,1582,1502,82,-1.44
sum_gift,dirtop_G10,tight,321,332,23,0.43
sum_gift,dirtop_G16,sym,1542,1465,80,-1.4
sum_gift,dirtop_G16,tight,314,326,21,0.47
sum_gift,dirtop_G25,sym,1392,1339,70,-1.01
sum_gift,dirtop_G25,tight,277,292,16,0.63
sum_gift,symtop_G3,sym,67,52,0,-1.38
sum_gift,symtop_G3,tight,14,13,0,-0.19
sum_gift,symtop_G6,sym,66,51,0,-1.39
sum_gift,symtop_G6,tight,14,13,0,-0.19
sum_gift,symtop_G10,sym,60,47,0,-1.26
sum_gift,symtop_G10,tight,13,13,0,0.0
sum_gift,gmax_16,sym,4198,4149,653,-0.54
sum_gift,gmax_16,tight,808,831,137,0.57
sum_gift,gmax_25,sym,2897,2929,297,0.42
sum_gift,gmax_25,tight,559,591,59,0.94
sum_gift,gmax_40,sym,1701,1731,84,0.51
sum_gift,gmax_40,tight,352,347,13,-0.19
sum_gift,deficit_10,sym,3624,4090,652,5.31
sum_gift,deficit_10,tight,649,702,106,1.44
sum_gift,deficit_16,sym,1234,1510,98,5.27
sum_gift,deficit_16,tight,194,252,11,2.75
sum_gift,deficit_25,sym,255,366,2,4.45
sum_gift,deficit_25,tight,35,55,0,2.11
